sample	OGN_Tn	OGN_Core1	OGN_Core2	OGN_sia
GTEX-14JG6-1226-SM-664O6	0.497644312365254	-0.670718591504099	-0.670718591504099	-0.670718591504099
GTEX-14JG6-1326-SM-9OSXU	-0.0759541088357611	-0.26705304951117	-0.26705304951117	-0.26705304951117
GTEX-14JG6-1426-SM-9WG7C	-0.312231423332931	-0.677873497718514	-0.677873497718514	-0.677873497718514
GTEX-14JG6-1626-SM-5YYBC	-0.771572416825348	-0.771572416825348	-1.09078690728337	-0.771572416825348
GTEX-14JG6-1726-SM-69LPL	0.640107931129784	0.350376246140367	0.350376246140367	-0.925968548912952
GTEX-14JG6-1926-SM-6LLIG	0.137481271757718	-0.105294317231264	-0.105294317231264	-0.105294317231264
GTEX-14JG6-2026-SM-6EU2E	-1.1733109482711	-1.1733109482711	-1.1733109482711	-1.1733109482711
GTEX-14JG6-2126-SM-6EU2F	-1.79732596219381	-1.79732596219381	-1.79732596219381	-1.79732596219381
GTEX-14JG6-2226-SM-6EU2G	-0.296742552611017	-0.820115053279289	-0.820115053279289	-0.820115053279289
GTEX-14JG6-2326-SM-6LLH3	-0.607124946247674	-0.607124946247674	-0.607124946247674	-0.607124946247674
GTEX-14JIY-0005-SM-7MXVF	-2.59343296070087	-2.64686441095055	-2.64686441095055	-3.42095529829476
GTEX-14JIY-0011-R10a-SM-6AJAO	-0.339135574408235	-0.3838644191188	-0.3838644191188	-0.3838644191188
GTEX-14JIY-0011-R1a-SM-68713	-1.15584811598758	-1.15584811598758	-1.15584811598758	-1.45199135083265
GTEX-14JIY-0011-R3a-SM-5YYAQ	-1.10334327148676	-1.1243083547826	-1.1243083547826	-1.20561344763364
GTEX-14JIY-0011-R4b-SM-5ZZV7	-1.29100737636782	-1.29100737636782	-1.29100737636782	-1.29100737636782
GTEX-14JIY-0011-R5b-SM-62LE7	-1.09669060203985	-1.09669060203985	-1.09669060203985	-1.09669060203985
GTEX-14JIY-0011-R6b-SM-68714	-0.938018695075832	-0.938018695075832	-0.938018695075832	-0.938018695075832
GTEX-14JIY-0011-R8a-SM-6AJAP	-0.974868709814416	-0.974868709814416	-0.974868709814416	-0.974868709814416
GTEX-14JIY-0011-R9a-SM-6EU34	-0.752503019152479	-0.909823211969592	-0.909823211969592	-1.09882513243654
GTEX-14JIY-0126-SM-6LLH6	-0.0900446502470001	-0.0900446502470001	-0.0900446502470001	-0.0900446502470001
GTEX-14JIY-0426-SM-62LF7	-1.70805456050455	-1.70805456050455	-1.70805456050455	-1.85401360780705
GTEX-14JIY-0526-SM-62LFH	-0.557042281655842	-0.557042281655842	-0.557042281655842	-0.557042281655842
GTEX-14JIY-0926-SM-6871D	-0.0295566622709177	-1.05444679961137	-1.05444679961137	-1.43518660733107
GTEX-14JIY-1126-SM-6EU28	-3.2866658794114	-4.2714839248796	-4.2714839248796	-4.2714839248796
GTEX-14JIY-1226-SM-6871R	-0.816982554770634	-0.816982554770634	-0.816982554770634	-0.921730105592312
GTEX-14JIY-1326-SM-6AJB3	0.152413181504153	-0.317701654077879	-0.317701654077879	-0.562785474067216
GTEX-14JIY-1426-SM-6EU29	0.0483117247419391	0.0483117247419391	0.0483117247419391	-0.259995049309818
GTEX-14JIY-2326-SM-6AJAJ	-0.357911297885382	-0.771802048771382	-0.771802048771382	-0.771802048771382
GTEX-14JIY-2926-SM-69LPT	-0.728263243009596	-1.17840595377502	-1.17840595377502	-1.17840595377502
GTEX-14JIY-3026-SM-6EU1R	-0.826018994007004	-0.99242167771907	-0.99242167771907	-0.99242167771907
GTEX-14JIY-3326-SM-6871E	0.187124482550411	-0.665244100768285	-0.665244100768285	-1.42289198281286
GTEX-14LLW-0006-SM-9QEGG	-2.86781209168012	-2.99927255769364	-2.99927255769364	-3.40734509963068
GTEX-14LLW-0011-R1a-SM-5ZZVD	-1.84186736023623	-1.84186736023623	-1.84186736023623	-1.84186736023623
GTEX-14LLW-0011-R3b-SM-62LFW	-1.27987309369661	-1.27987309369661	-1.27987309369661	-1.27987309369661
GTEX-14LLW-0011-R5b-SM-5ZZU6	-1.02242371434964	-1.02242371434964	-1.02242371434964	-1.02242371434964
GTEX-14LLW-0011-R8a-SM-62LFG	-1.79503028190578	-1.79503028190578	-1.79503028190578	-1.79503028190578
GTEX-14LLW-0126-SM-6LLIO	-0.263635798782119	-0.422029099732669	-0.422029099732669	-0.491442176966054
GTEX-14LLW-0226-SM-62LEL	-0.455312584813036	-0.455312584813036	-0.455312584813036	-0.552317969540339
GTEX-14LLW-0326-SM-5ZZWD	0.0261787885091189	-0.0355801917838626	-0.0355801917838626	-0.0355801917838626
GTEX-14LLW-0526-SM-62LFB	-1.61012710963756	-2.00292677282148	-2.00292677282148	-2.00292677282148
GTEX-14LLW-0626-SM-62LFC	-0.147305755054316	-0.147305755054316	-0.147305755054316	-0.809303609355965
GTEX-14LLW-0726-SM-5ZZVV	-0.109795471712958	-0.109795471712958	-0.109795471712958	-0.109795471712958
GTEX-14LLW-2626-SM-62LDZ	-0.532410199271732	-0.996197769011618	-0.996197769011618	-1.27205318320274
GTEX-14LLW-3026-SM-6EU1O	0.29814439682456	0.149740662937603	-0.359009880215268	-0.0586187586783864
GTEX-14LZ3-0005-SM-7MXUG	-1.6152621212488	-1.6152621212488	-1.6152621212488	-3.20117865317333
GTEX-14LZ3-0011-R10b-SM-6AJA9	-1.17657628960594	-1.17657628960594	-1.17657628960594	-1.23829859761287
GTEX-14LZ3-0011-R1a-SM-69LP5	-2.22486882327921	-2.5258339119185	-2.5258339119185	-2.5258339119185
GTEX-14LZ3-0011-R3a-SM-664NQ	-1.92218295254296	-1.96743352892825	-1.96743352892825	-2.18533474687578
GTEX-14LZ3-0011-R5b-SM-5ZZV8	-1.81965777542039	-1.81965777542039	-1.81965777542039	-1.91292198474346
GTEX-14LZ3-0011-R6a-SM-D3L8C	-1.50421237730242	-1.50421237730242	-1.50421237730242	-1.50421237730242
GTEX-14LZ3-0011-R7a-SM-69LQN	-2.4751593909149	-2.62692593718715	-2.62692593718715	-2.62692593718715
GTEX-14LZ3-0011-R8b-SM-COH3M	-1.26137964818509	-1.47257136660028	-1.47257136660028	-1.47257136660028
GTEX-14LZ3-0126-SM-69LPM	-0.736117276724551	-0.736117276724551	-0.736117276724551	-1.36618894992688
GTEX-14LZ3-0226-SM-62LET	-0.0903675647025084	-0.602736391822003	-0.602736391822003	-1.32283305951989
GTEX-14LZ3-0626-SM-5ZZWP	-1.39819864476963	-1.42715795630388	-1.42715795630388	-1.42715795630388
GTEX-14LZ3-0726-SM-5YYAB	-0.0111224929924907	-0.0111224929924907	-0.0111224929924907	-0.0111224929924907
GTEX-14LZ3-3026-SM-5ZZVU	-1.29095316281755	-1.29095316281755	-1.29095316281755	-1.37008003275395
GTEX-14LZ3-3126-SM-69LPN	0.000522605554055626	-0.444309766377996	-0.739226147000901	-0.444309766377996
GTEX-14PHW-0005-SM-9KNTK	-2.57676203976363	-2.60787913036571	-2.60787913036571	-2.66735560706379
GTEX-14PHW-0011-R6b-SM-5YYAR	-2.6935782040992	-2.76803453954568	-2.76803453954568	-2.9744895579895
GTEX-14PHW-0126-SM-6LLJI	0.160981444998654	-0.0120694973093682	-0.0120694973093682	-0.119924183559677
GTEX-14PHW-0526-SM-6LLIP	-0.544989468384206	-0.544989468384206	-0.544989468384206	-0.544989468384206
GTEX-14PHW-1326-SM-6EU1S	-0.804950389101936	-0.804950389101936	-0.804950389101936	-0.804950389101936
GTEX-14PHW-1626-SM-6EU2H	-0.389803913362019	-0.389803913362019	-0.389803913362019	-0.389803913362019
GTEX-14PHW-2426-SM-69LPU	-0.166020133458189	-0.166020133458189	-0.166020133458189	-0.166020133458189
GTEX-14PHW-2926-SM-6AJBA	-0.178435783635256	-0.357408174348988	-0.357408174348988	-0.357408174348988
GTEX-14PHX-0526-SM-664NW	-0.94782887769886	-0.94782887769886	-1.02744914263155	-0.94782887769886
GTEX-14PHX-0626-SM-5YY8Z	-1.35534364403254	-1.35534364403254	-1.35534364403254	-1.35534364403254
GTEX-14PHX-0826-SM-69LPO	-0.95464468133964	-1.27774620781642	-1.27774620781642	-1.27774620781642
GTEX-14PHX-0926-SM-5ZZWC	-0.877676302572613	-1.09432124515491	-1.09432124515491	-1.14544861037484
GTEX-14PHX-1026-SM-664OL	0.209108262313493	-0.697798013455673	-0.697798013455673	-1.02922942503553
GTEX-14PHX-1126-SM-5YYA5	-0.739835603441824	-0.789502032586355	-0.789502032586355	-0.789502032586355
GTEX-14PHX-1426-SM-69LPP	-0.152321758627356	-1.24386633232648	-1.24386633232648	-1.24386633232648
GTEX-14PHX-1526-SM-68717	0.281723942490209	-0.0383140594302899	-0.0383140594302899	-1.72625521267138
GTEX-14PHX-1626-SM-69LQB	-0.159147917790277	-0.99570642116643	-0.99570642116643	-1.00923410773463
GTEX-14PHX-2026-SM-6872C	-0.263100756840251	-1.60763127029052	-1.60763127029052	-1.60763127029052
GTEX-14PHX-2126-SM-6EU2U	-1.64057797045206	-1.64057797045206	-1.64057797045206	-1.99911258128194
GTEX-14PHX-2226-SM-6EU2P	-0.822849769728888	-1.08775352482241	-1.08775352482241	-1.08775352482241
GTEX-14PHX-2326-SM-62LEM	-0.738089943345343	-1.21675940583383	-1.21675940583383	-1.21675940583383
GTEX-14PHX-2426-SM-62LEN	-0.932372173092152	-0.932372173092152	-0.932372173092152	-0.932372173092152
GTEX-14PHX-2526-SM-62LEO	0.0101280821328913	-0.349337111266184	-0.349337111266184	-0.349337111266184
GTEX-14PHY-0006-SM-7SB7I	-2.1144778259302	-2.1144778259302	-2.1144778259302	-2.25000566758063
GTEX-14PHY-0226-SM-5ZZWM	-1.34754200231572	-1.36552576161444	-1.36552576161444	-2.11875632643445
GTEX-14PHY-0326-SM-62LE3	-0.605439309679704	-0.605439309679704	-0.605439309679704	-1.01737825329225
GTEX-14PHY-0526-SM-664NM	-0.206997520050605	-0.263690242651792	-0.263690242651792	-0.60748879156378
GTEX-14PHY-0626-SM-664NN	-0.295065757474212	-0.512274581915098	-0.512274581915098	-0.652730361093584
GTEX-14PHY-0726-SM-5YY8X	-0.420913629310402	-0.561953097749631	-0.561953097749631	-0.561953097749631
GTEX-14PHY-0926-SM-5ZZWL	0.316978408116409	-0.227758320593638	-0.227758320593638	-0.227758320593638
GTEX-14PHY-1026-SM-62LEV	0.374223613620629	-0.136870023644606	-0.136870023644606	-0.136870023644606
GTEX-14PHY-1126-SM-664OR	-0.838941574935967	-2.29065722886787	-2.29065722886787	-2.29065722886787
GTEX-14PHY-1226-SM-5ZZWK	-1.11698570616239	-1.26887680811215	-1.26887680811215	-1.26887680811215
GTEX-14PHY-1926-SM-5YY95	0.350620536312952	-0.322515589018193	-0.322515589018193	-0.322515589018193
GTEX-14PHY-2626-SM-62LF8	0.251936201398476	0.0866727858694311	0.0866727858694311	0.0866727858694311
GTEX-14PHY-2726-SM-62LE2	0.0313380978457426	0.0313380978457426	0.0313380978457426	0.0313380978457426
GTEX-14PII-0005-SM-7RHFV	-2.53105352748907	-2.53105352748907	-2.53105352748907	-3.20337400341168
GTEX-14PII-0226-SM-6EU1T	-0.59907054319523	-1.13668330307262	-1.13668330307262	-1.17221703144167
GTEX-14PII-0326-SM-6LLIQ	-0.308882991424118	-0.308882991424118	-0.308882991424118	-0.308882991424118
GTEX-14PII-0426-SM-6LLIR	-0.342352258543852	-0.342352258543852	-0.342352258543852	-0.342352258543852
GTEX-14PII-0526-SM-6EU2A	-0.857847776598795	-0.857847776598795	-0.857847776598795	-0.857847776598795
GTEX-14PII-0626-SM-69LPY	-1.60959993811844	-1.60959993811844	-1.60959993811844	-1.70071867820739
GTEX-14PII-0726-SM-6EU2B	-0.661004538311723	-0.895489541749159	-0.895489541749159	-1.72339544451305
GTEX-14PII-0826-SM-6871S	0.291957154258543	0.258917498179965	0.258917498179965	0.0890198129094936
GTEX-14PII-1026-SM-5ZZVW	-0.828826829038957	-0.828826829038957	-0.828826829038957	-0.903600778913805
GTEX-14PJ2-0005-SM-9JGFU	-1.3369262387347	-1.3369262387347	-1.3369262387347	-1.38470632437887
GTEX-14PJ2-0226-SM-6LLH4	-0.441633317752306	-0.441633317752306	-0.441633317752306	-0.441633317752306
GTEX-14PJ2-0326-SM-6EU2Q	-1.89242354095939	-1.89242354095939	-1.89242354095939	-1.89242354095939
GTEX-14PJ2-0626-SM-6LLII	-0.352757461015071	-0.352757461015071	-0.352757461015071	-0.502770942005894
GTEX-14PJ2-1026-SM-6EU1M	-1.90185812978931	-2.32344589500624	-2.32344589500624	-2.49602660287725
GTEX-14PJ2-1126-SM-69LOD	-1.50854702304645	-1.59980166939848	-1.59980166939848	-1.76989928371466
GTEX-14PJ2-1226-SM-62LFE	-0.0892116174095337	-0.0892116174095337	-0.209925366306669	-0.0892116174095337
GTEX-14PJ2-1426-SM-62LFF	-0.168493937145145	-0.168493937145145	-0.168493937145145	-0.427753610094498
GTEX-14PJ2-1526-SM-686Z4	-0.485135095894056	-1.87275782866131	-1.87275782866131	-1.87275782866131
GTEX-14PJ2-2026-SM-6AJAQ	0.0871189718867464	-0.844104547642551	-0.844104547642551	-0.844104547642551
GTEX-14PJ2-2126-SM-5YY96	-0.21388719182137	-0.21388719182137	-0.21388719182137	-0.21388719182137
GTEX-14PJ2-2726-SM-5ZZVZ	-0.0559107543308742	-0.0559107543308742	-0.0559107543308742	-0.084833616701077
GTEX-14PJ2-2826-SM-6EU1N	-0.284133461001364	-0.284133461001364	-0.284133461001364	-0.289983412191823
GTEX-14PJ3-0005-SM-9JGFT	-2.91672329177512	-2.91672329177512	-2.91672329177512	-2.9685011167516
GTEX-14PJ3-0126-SM-69LQP	-0.138072580290057	-0.138072580290057	-0.138072580290057	-0.196763850364327
GTEX-14PJ3-0226-SM-6EU37	-0.07859497791219	-0.126136510466794	-0.126136510466794	-0.126136510466794
GTEX-14PJ3-0426-SM-6LLHF	-1.13450224774312	-2.08174942248378	-2.08174942248378	-2.08174942248378
GTEX-14PJ3-0626-SM-6UGC5	0.0762460248761027	0.0762460248761027	-0.0912663300814814	-0.588942551310505
GTEX-14PJ3-0726-SM-69LQE	-0.232978832045564	-0.252978390670416	-0.252978390670416	-0.252978390670416
GTEX-14PJ3-0826-SM-6AJBR	-0.687181975923829	-1.43577616414216	-1.43577616414216	-1.43577616414216
GTEX-14PJ3-0926-SM-69LQG	-0.530949188301962	-1.01749054433499	-1.01749054433499	-1.01749054433499
GTEX-14PJ3-1126-SM-5ZZVX	-0.629806454840714	-1.84355947984704	-1.84355947984704	-1.84355947984704
GTEX-14PJ3-1226-SM-5ZZVY	-0.693302001937832	-0.769157122039988	-0.769157122039988	-0.769157122039988
GTEX-14PJ3-1326-SM-664O7	0.620922660022094	-0.525491875628421	-0.525491875628421	-0.627260418625561
GTEX-14PJ3-1426-SM-664O8	0.129410569129556	-0.824633920431142	-0.824633920431142	-0.824633920431142
GTEX-14PJ3-1526-SM-664O9	0.404160746461186	0.0248122122109291	0.0248122122109291	-0.416724685405228
GTEX-14PJ3-1626-SM-664O5	0.176435067911917	-1.03472953617654	-1.03472953617654	-1.03472953617654
GTEX-14PJ3-1726-SM-5ZZVH	-0.611818578472408	-1.29256865010172	-1.29256865010172	-1.29256865010172
GTEX-14PJ3-1826-SM-62LEX	0.159878646621907	-0.636803050011214	-0.636803050011214	-0.636803050011214
GTEX-14PJ3-1926-SM-62LEY	-0.449487839150445	-0.449487839150445	-0.449487839150445	-0.507033775675237
GTEX-14PJ3-2026-SM-5ZZVK	-1.43785637818106	-1.57827240548345	-1.57827240548345	-1.66296865526383
GTEX-14PJ3-2126-SM-5ZZVL	-0.941871546257223	-0.941871546257223	-0.941871546257223	-0.941871546257223
GTEX-14PJ3-2226-SM-62LFD	0.0125260979936623	-0.346498579970869	-0.346498579970869	-0.346498579970869
GTEX-14PJ4-0006-SM-7RHFY	-2.74642346350514	-2.74642346350514	-2.74642346350514	-2.74642346350514
GTEX-14PJ4-0126-SM-62LEZ	0.064589366570746	0.064589366570746	0.064589366570746	-0.84263839964695
GTEX-14PJ4-0226-SM-5YY92	-0.463346747145802	-1.41744423695282	-1.41744423695282	-1.41744423695282
GTEX-14PJ4-0326-SM-664OT	-0.438808411685296	-0.4463257974945	-0.4463257974945	-0.4463257974945
GTEX-14PJ4-0426-SM-6871F	-0.195363495615552	-0.195363495615552	-0.431661001112694	-0.339787251222397
GTEX-14PJ4-0526-SM-6871G	-0.871558878582619	-0.871558878582619	-0.871558878582619	-0.871558878582619
GTEX-14PJ4-0626-SM-6AJBS	0.136600666543663	-0.0464310021837218	-0.0464310021837218	-0.166546708011432
GTEX-14PJ4-0726-SM-6872E	-0.864124597736594	-1.63578164866438	-1.63578164866438	-1.63578164866438
GTEX-14PJ4-0826-SM-6LLH5	0.190413922070063	0.190413922070063	0.190413922070063	0.190413922070063
GTEX-14PJ4-0926-SM-5YY98	-0.993914667452155	-0.993914667452155	-0.993914667452155	-1.51051806154236
GTEX-14PJ4-1026-SM-6AJ97	-0.157748971992438	-0.157748971992438	-0.157748971992438	-0.157748971992438
GTEX-14PJ4-1126-SM-5YY91	-1.40257237606335	-1.40257237606335	-1.40257237606335	-2.28511927824229
GTEX-14PJ4-1226-SM-5YY9U	0.303424203962365	-0.417034899044007	-0.417034899044007	-0.417034899044007
GTEX-14PJ4-1326-SM-5ZZVM	-1.01942177619992	-1.01942177619992	-1.01942177619992	-1.01942177619992
GTEX-14PJ4-1426-SM-69LO6	-0.248139993876192	-0.676848501111097	-0.676848501111097	-0.676848501111097
GTEX-14PJ4-1526-SM-664OA	-0.0265619148605342	-0.140029152429028	-0.537251143583086	-0.970257583959537
GTEX-14PJ4-1626-SM-664OB	-0.103337174267121	-0.673346731410687	-0.673346731410687	-1.56398290863466
GTEX-14PJ4-1726-SM-664OC	0.101657361219871	-0.742997607613645	-0.742997607613645	-0.742997607613645
GTEX-14PJ4-1826-SM-5YY97	-0.711777211497118	-0.711777211497118	-0.711777211497118	-0.711777211497118
GTEX-14PJ4-1926-SM-6LLHG	0.367060480874792	0.367060480874792	0.367060480874792	-1.69337242823236
GTEX-14PJ4-2126-SM-6ETZJ	0.0422272879611665	0.0422272879611665	0.0422272879611665	-0.608568056844602
GTEX-14PJ4-2226-SM-6LLIS	-0.266299703136395	-0.266299703136395	-0.266299703136395	-0.266299703136395
GTEX-14PJ4-2426-SM-6EU1U	-2.03889743517989	-2.03889743517989	-2.03889743517989	-2.03889743517989
GTEX-14PJ4-2526-SM-6LLIT	0.136249864617597	-0.116242981043601	-0.116242981043601	-0.116242981043601
GTEX-14PJ5-0005-SM-9MQLO	-2.34137925229795	-2.34137925229795	-2.34137925229795	-2.34137925229795
GTEX-14PJ5-0226-SM-5YY99	0.0552587604320966	0.0552587604320966	0.0552587604320966	-0.377252892343021
GTEX-14PJ5-0326-SM-664OD	-0.997521899995119	-0.997521899995119	-0.997521899995119	-0.997521899995119
GTEX-14PJ5-0426-SM-5ZZW2	-0.348824725796728	-0.348824725796728	-0.348824725796728	-0.696710333872408
GTEX-14PJ5-0526-SM-664OE	-0.39327134264997	-0.40502508559669	-0.685801154530064	-1.33482503310959
GTEX-14PJ5-0626-SM-6LLIJ	-1.06258459238846	-1.30557644580781	-1.30557644580781	-1.30557644580781
GTEX-14PJ5-0826-SM-6AJAR	-0.472775318554	-1.39130428614955	-1.39130428614955	-1.47867107234478
GTEX-14PJ5-0926-SM-6LLIK	-0.731138544749412	-0.731138544749412	-0.731138544749412	-0.731138544749412
GTEX-14PJ5-1526-SM-6LLIL	-0.191476186369802	-0.918444537718093	-0.918444537718093	-0.918444537718093
GTEX-14PJ5-1926-SM-6LLIM	-1.00868093253758	-1.00868093253758	-1.00868093253758	-1.00868093253758
GTEX-14PJ5-2026-SM-6LLIN	-2.02669537743158	-2.02669537743158	-2.02669537743158	-2.02669537743158
GTEX-14PJ6-0006-SM-7P8RE	-2.51926244682272	-2.51926244682272	-2.51926244682272	-2.72035380731243
GTEX-14PJ6-0126-SM-686Z5	-0.231525751322661	-1.03660868329289	-1.03660868329289	-1.03660868329289
GTEX-14PJ6-0226-SM-6AJ9K	-0.265113112435414	-1.06421259696934	-1.06421259696934	-1.06421259696934
GTEX-14PJ6-0326-SM-6871H	-0.49058830762008	-0.491017710245017	-0.491017710245017	-1.00344937712523
GTEX-14PJ6-0526-SM-6LLIU	-0.561799085798241	-0.956892764499523	-0.956892764499523	-0.956892764499523
GTEX-14PJ6-0626-SM-686Z6	-1.36188042748283	-1.36188042748283	-1.36188042748283	-1.36188042748283
GTEX-14PJ6-0726-SM-69LOL	-1.77688635000082	-1.77688635000082	-1.77688635000082	-2.18100343630417
GTEX-14PJ6-0826-SM-686Z9	-0.42070506858127	-1.2885503686894	-1.2885503686894	-1.41702979353232
GTEX-14PJ6-0926-SM-686ZA	-1.07834850233238	-2.41088497098236	-2.41088497098236	-2.41088497098236
GTEX-14PJ6-1026-SM-686ZB	0.214130439066181	-0.064621916278426	-0.064621916278426	-0.58420894382424
GTEX-14PJ6-1126-SM-6AJ9R	-0.640842263791323	-1.29785703612413	-1.29785703612413	-1.29785703612413
GTEX-14PJ6-1226-SM-6LLHJ	-1.00968418144988	-1.00968418144988	-1.00968418144988	-1.00968418144988
GTEX-14PJ6-1526-SM-6AJ9M	-0.210075245063907	-0.762665133027086	-0.762665133027086	-0.762665133027086
GTEX-14PJ6-1626-SM-6872D	0.166036138585099	-0.138996266505283	-0.35355690793647	-0.772694114830175
GTEX-14PJ6-1726-SM-6AJBN	0.586691512374353	-0.219758967187496	-0.219758967187496	-0.912546358888587
GTEX-14PJ6-2126-SM-6EU1V	-0.313067725818972	-1.12095017469809	-1.12095017469809	-1.17673659459003
GTEX-14PJ6-2226-SM-6LLIV	-0.194299713417398	-0.225878821432895	-0.225878821432895	-0.509573712386547
GTEX-14PJ6-2326-SM-6ETZR	-1.91528047621854	-1.91528047621854	-1.91528047621854	-1.91528047621854
GTEX-14PJ6-2426-SM-6ETZS	-0.124830878379902	-0.195360359088052	-0.195360359088052	-0.195360359088052
GTEX-14PJ6-2626-SM-6EU2T	-0.364129277915686	-0.847721227075232	-0.847721227075232	-1.09121910545669
GTEX-14PJM-0006-SM-9JGHA	-0.889636114048611	-1.13529982531275	-1.13529982531275	-1.51780080631299
GTEX-14PJM-0011-R10a-SM-686ZP	-0.721672114283693	-0.721672114283693	-0.721672114283693	-0.895823303299739
GTEX-14PJM-0011-R1a-SM-CNPO3	-1.65118599807563	-1.65118599807563	-1.65118599807563	-1.65118599807563
GTEX-14PJM-0011-R3b-SM-5ZZV9	-0.754506552552415	-0.754506552552415	-0.754506552552415	-0.754506552552415
GTEX-14PJM-0011-R4a-SM-5YYAS	-1.62756408993148	-1.62756408993148	-1.62756408993148	-1.62756408993148
GTEX-14PJM-0011-R6a-SM-6872G	-0.622259389596293	-0.622259389596293	-0.622259389596293	-0.656575718046248
GTEX-14PJM-0011-R7a-SM-6AJBX	-1.73860842950689	-1.73860842950689	-1.73860842950689	-1.73860842950689
GTEX-14PJM-0011-R8b-SM-69LPD	-0.8330614446199	-1.06195344307495	-1.06195344307495	-1.06195344307495
GTEX-14PJM-0011-R9b-SM-6EU35	-1.03150797018436	-1.43335358984385	-1.43335358984385	-1.43335358984385
GTEX-14PJM-0226-SM-62LF1	-0.403469555528797	-0.52072055832012	-0.52072055832012	-0.660578100401516
GTEX-14PJM-0326-SM-62LF2	-0.279992276622475	-0.279992276622475	-0.279992276622475	-0.312386641911887
GTEX-14PJM-0426-SM-5ZZVN	-1.71734717824688	-2.11871161567789	-2.11871161567789	-2.3053339327578
GTEX-14PJM-0626-SM-686ZN	-1.23058365029302	-1.23058365029302	-1.23058365029302	-1.23058365029302
GTEX-14PJM-0826-SM-6LLIW	-1.89178195969464	-1.89178195969464	-1.89178195969464	-2.25000566758063
GTEX-14PJM-0926-SM-6AJ9Y	0.251550264777244	-0.32957650074407	-0.32957650074407	-0.731816100652401
GTEX-14PJM-1026-SM-6ETZT	-0.457389386069051	-0.457389386069051	-0.457389386069051	-0.457389386069051
GTEX-14PJM-1126-SM-6LLHK	-0.0959972230050234	-0.0959972230050234	-0.0959972230050234	-0.25432351557843
GTEX-14PJM-1226-SM-686Z7	-0.413865706086403	-0.413865706086403	-0.413865706086403	-0.413865706086403
GTEX-14PJM-1326-SM-664NX	-0.66376146724094	-0.958294298754724	-0.958294298754724	-0.958294298754724
GTEX-14PJM-1426-SM-62LF3	-0.463125623935001	-1.31721657290225	-1.31721657290225	-1.31721657290225
GTEX-14PJM-1526-SM-664NY	0.122634160761107	-0.384540931958614	-0.475107706574272	-1.25301857131033
GTEX-14PJM-1626-SM-6LLHL	-0.441633317752306	-0.820304550793801	-0.837278725610036	-0.820304550793801
GTEX-14PJM-1726-SM-6LLHB	-0.383960502700304	-0.609226339094017	-0.609226339094017	-0.609226339094017
GTEX-14PJM-2126-SM-6AJAS	-1.91037276869577	-3.47971953875847	-3.47971953875847	-3.47971953875847
GTEX-14PJM-2226-SM-6AJAT	-0.596290837570378	-1.70999307285251	-1.70999307285251	-1.70999307285251
GTEX-14PJM-2426-SM-686ZC	0.0103655696430447	-0.847014844362355	-0.847014844362355	-0.847014844362355
GTEX-14PJM-2626-SM-686ZD	0.372752440311342	-0.349646125886231	-0.349646125886231	-0.427475875234223
GTEX-14PJM-2826-SM-69LPV	-0.244612961090869	-1.32257631970396	-1.32257631970396	-1.32257631970396
GTEX-14PJM-2926-SM-69LOE	0.423758585810995	-0.534076857609551	-0.534076857609551	-0.534076857609551
GTEX-14PJM-3026-SM-6LLHM	-0.390438856357223	-0.931260599802686	-0.931260599802686	-0.931260599802686
GTEX-14PJM-3126-SM-6EU2R	-1.04925133728301	-1.17515358965763	-1.17515358965763	-1.17515358965763
GTEX-14PJM-3226-SM-6AJA1	0.3362888684825	-0.648702635324364	-0.648702635324364	-0.648702635324364
GTEX-14PJN-0005-SM-9JGGF	-2.56473076291008	-2.56473076291008	-2.56473076291008	-2.87701335026599
GTEX-14PJN-0526-SM-68724	0.20749610989307	-0.151020589199725	-0.716168588174867	-0.885186177245168
GTEX-14PJN-0626-SM-6EU13	-0.427156447122777	-0.427156447122777	-0.427156447122777	-1.38989834719018
GTEX-14PJN-0826-SM-686ZL	0.695663869820269	-0.247428700193936	-0.247428700193936	-0.425738414011366
GTEX-14PJN-0926-SM-6EU19	-0.172036005510086	-0.515724399772717	-0.515724399772717	-0.515724399772717
GTEX-14PJN-1526-SM-6AJBP	-0.745049135854625	-2.65377627991719	-2.65377627991719	-2.65377627991719
GTEX-14PJN-1626-SM-68727	0.144860134763986	-0.764243890084071	-0.764243890084071	-0.764243890084071
GTEX-14PJN-1726-SM-69LO7	0.0974236002672324	-0.367197580320222	-0.367197580320222	-0.498196517244392
GTEX-14PJN-1826-SM-6AJ98	-0.5019745978942	-0.792088221793367	-0.792088221793367	-1.14040549080242
GTEX-14PJN-2126-SM-6AJBM	-1.79065889282087	-1.79065889282087	-1.79065889282087	-1.79065889282087
GTEX-14PJN-2226-SM-6872I	-1.22505827310518	-1.22505827310518	-1.22505827310518	-1.22505827310518
GTEX-14PJO-0005-SM-9JGGY	-2.92569043968795	-2.92569043968795	-2.92569043968795	-3.5361098979915
GTEX-14PJO-0011-R10a-SM-686ZS	-1.57031666755559	-1.57031666755559	-1.57031666755559	-1.68665497175033
GTEX-14PJO-0011-R1b-SM-6AJAK	-2.03321269673632	-2.03321269673632	-2.03321269673632	-2.39780324346078
GTEX-14PJO-0011-R2a-SM-5ZZVF	-1.92536773939824	-1.92536773939824	-1.92536773939824	-1.98180669274065
GTEX-14PJO-0011-R3a-SM-6AJBY	-1.30268133829012	-1.30268133829012	-1.30268133829012	-1.53001879674859
